Company,Cik,Date,Sentiment_Score
NOC,1133421,20201231,0.027601581
NOC,1133421,20211231,0.092229313
NOV,1021860,20141231,0.070046951
NOV,1021860,20151231,-0.107719977
NOV,1021860,20161231,-0.300394621
NOV,1021860,20171231,-0.06969656
NOV,1021860,20181231,0.178400315
NOV,1021860,20191231,-0.176898246
NOV,1021860,20201231,-0.086611239
NOV,1021860,20211231,0.177720437
NRG,1013871,20141231,-0.033584658
NRG,1013871,20151231,-0.027588366
NRG,1013871,20161231,-0.059913283
NRG,1013871,20171231,-0.063924523
NRG,1013871,20181231,0.010984809
NRG,1013871,20191231,0.064475787
NRG,1013871,20201231,0.052930952
NRG,1013871,20211231,-0.030173793
NSC,702165,20141231,0.249296102
NSC,702165,20151231,0.215122978
NSC,702165,20161231,0.102446985
NSC,702165,20171231,0.411268201
NSC,702165,20181231,0.369158781
NSC,702165,20191231,0.266366232
NSC,702165,20201231,-0.174789178
NSC,702165,20211231,-0.090070049
NTAP,1002047,20150424,0.024725275
NTAP,1002047,20160429,0.01357355
NTAP,1002047,20170428,0.124493462
NTAP,1002047,20180427,0.120498185
NTAP,1002047,20190426,0.08778406
NTAP,1002047,20200424,-0.060298486
NTAP,1002047,20210430,0.013949082
NTAP,1002047,20220429,0.045855171
NTRS,73124,20141231,0.079750546
NTRS,73124,20151231,0.091338775
NTRS,73124,20161231,0.073502879
NTRS,73124,20171231,0.065950465
NTRS,73124,20181231,0.0849716
NTRS,73124,20191231,0.040916176
NTRS,73124,20201231,0.036789953
NTRS,73124,20211231,-6.01E-05
NUE,73309,20141231,0
NUE,73309,20151231,0
NUE,73309,20161231,0
NUE,73309,20171231,0
NUE,73309,20181231,0
NUE,73309,20191231,0.102901877
NUE,73309,20201231,-0.014625531
NUE,73309,20211231,0.259714565
NVDA,1045810,20150125,0.046215156
NVDA,1045810,20160131,0.069134088
NVDA,1045810,20170129,0.040588429
NVDA,1045810,20180128,0.159394322
NVDA,1045810,20190127,0.187845415
NVDA,1045810,20200126,-0.056034214
NVDA,1045810,20210131,-0.045920782
NVDA,1045810,20220130,0.082038826
NWL,814453,20141231,0.089771962
NWL,814453,20151231,0.096638702
NWL,814453,20161231,0.007089376
NWL,814453,20171231,0.028939014
NWL,814453,20181231,-0.049522558
NWL,814453,20191231,-0.182657019
NWL,814453,20201231,-0.196316346
NWL,814453,20211231,0.091257141
NWS,1564708,20150630,-0.075546205
NWS,1564708,20160630,-0.175482089
NWS,1564708,20170630,-0.113416013
NWS,1564708,20180630,0.031160921
NWS,1564708,20190630,-0.034468862
NWS,1564708,20200630,-0.228999893
NWS,1564708,20210630,0.036191977
NWSA,1564708,20150630,-0.075546205
NWSA,1564708,20160630,-0.175482089
NWSA,1564708,20170630,-0.113416013
NWSA,1564708,20180630,0.031160921
NWSA,1564708,20190630,-0.034468862
NWSA,1564708,20200630,-0.228999893
NWSA,1564708,20210630,0.036191977
O,726728,20141231,0
O,726728,20151231,0.024560887
O,726728,20161231,0.035398413
O,726728,20171231,0
O,726728,20181231,0
O,726728,20191231,0
O,726728,20201231,-0.0443144
O,726728,20211231,-0.036055921
OKE,1039684,20141231,-0.08299082
OKE,1039684,20151231,-0.059693202
OKE,1039684,20161231,-0.021774602
OKE,1039684,20171231,0.086186595
OKE,1039684,20181231,0.14128509
OKE,1039684,20191231,-0.026443996
OKE,1039684,20201231,-0.122989685
OKE,1039684,20211231,-0.063909046
OMC,29989,20141231,-0.017802495
OMC,29989,20151231,0.021562804
OMC,29989,20161231,-0.000361781
OMC,29989,20171231,0.049926818
OMC,29989,20181231,0.116842333
OMC,29989,20191231,0.088751798
OMC,29989,20201231,-0.102105972
OMC,29989,20211231,0.119731709
ORLY,898173,20141231,0.341077042
ORLY,898173,20151231,0.29119585
ORLY,898173,20161231,0.246291308
ORLY,898173,20171231,0.199756338
ORLY,898173,20181231,0.188612614
ORLY,898173,20191231,0.19281217
ORLY,898173,20201231,0.226265147
ORLY,898173,20211231,0.330347614
OXY,797468,20141231,0.12366475
OXY,797468,20151231,0.017909086
OXY,797468,20161231,0.085112667
OXY,797468,20171231,0.221005591
OXY,797468,20181231,0.283505234
OXY,797468,20191231,0.123419465
OXY,797468,20201231,0.06977662
OXY,797468,20211231,0.183668903
PAYX,723531,20150531,0.252208879
PAYX,723531,20160531,0.297771127
PAYX,723531,20170531,0.274245207
PAYX,723531,20180531,0.246239756
PAYX,723531,20190531,0.220281656
PAYX,723531,20200531,0.151654257
PAYX,723531,20210531,0.255046661
PAYX,723531,20220531,0.205002103
PBCT,1378946,20141231,0.0128631
PBCT,1378946,20151231,0.044627669
PBCT,1378946,20161231,0.039199319
PBCT,1378946,20171231,0.100673218
PBCT,1378946,20181231,0.082489278
PBCT,1378946,20191231,0.084663661
PBCT,1378946,20201231,-0.022695739
PBCT,1378946,20211231,-0.004545037
PBI,78814,20141231,0.127075403
PBI,78814,20151231,0.07384301
PBI,78814,20161231,0.031709441
PBI,78814,20171231,0.10707773
PBI,78814,20181231,0.103672937
PBI,78814,20191231,-0.004026266
PBI,78814,20201231,-0.142746377
PBI,78814,20211231,-0.017857005
PCAR,75362,20141231,0.208868714
PCAR,75362,20151231,0.25459389
PCAR,75362,20161231,0.026086611
PCAR,75362,20171231,0.168726166
PCAR,75362,20181231,0.260121547
PCAR,75362,20191231,0.245957552
PCAR,75362,20201231,-0.131822857
PCAR,75362,20211231,0.268941926
PCG,75488,20141231,-0.09905906
PCG,75488,20151231,-0.01478307
PCG,75488,20161231,-0.020641472
PCG,75488,20171231,-0.066405426
PCG,75488,20181231,-0.058095211
PCG,75488,20191231,-0.040678392
PCG,75488,20201231,-0.037040749
PCG,75488,20211231,-0.046506493
PCLN,1075531,20141231,0.003830272
PCLN,1075531,20151231,-0.043638217
PCLN,1075531,20161231,0.071820289
PCLN,1075531,20171231,0.043793393
PCLN,1075531,20181231,0.036044421
PCLN,1075531,20191231,-0.14077029
PCLN,1075531,20201231,-0.260799587
PCLN,1075531,20211231,0.007652303
PDCO,891024,20150425,0.033042624
PDCO,891024,20160430,0.009792843
PDCO,891024,20170429,-0.063790842
PDCO,891024,20180428,-0.162619627
PDCO,891024,20190427,-0.070144291
PDCO,891024,20200425,-0.212195621
PDCO,891024,20210424,-0.249622058
PDCO,891024,20220430,-0.070559671
PEG,81033,20141231,0.126463284
PEG,81033,20151231,0.119717394
PEG,81033,20161231,-0.130734944
PEG,81033,20171231,-0.040952736
PEG,81033,20181231,0.013297744
PEG,81033,20191231,0.039699593
PEG,81033,20201231,0.005535647
PEG,81033,20211231,0.091869824
PEP,77476,20141227,0.040371067
PEP,77476,20151226,0.039931582
PEP,77476,20161231,0.057560035
PEP,77476,20171230,0.04713791
PEP,77476,20181229,0.032154204
PEP,77476,20191228,0.024011807
PEP,77476,20201226,-0.00926437
PEP,77476,20211225,0.006606392
PFE,78003,20141231,0
PFE,78003,20151231,0
PFE,78003,20161231,0
PFE,78003,20171231,0
PFE,78003,20181231,0
PFE,78003,20191231,0
PFE,78003,20201231,0.04385515
PFE,78003,20211231,-0.019897324
PFG,1126328,20141231,0.153102744
PFG,1126328,20151231,0.106119929
PFG,1126328,20161231,0.084949712
PFG,1126328,20171231,0.125382114
PFG,1126328,20181231,0.079422023
PFG,1126328,20191231,0.134529462
PFG,1126328,20201231,0.053492799
PFG,1126328,20211231,0.103786476
PG,80424,20150630,-0.016424449
PG,80424,20160630,-0.056383463
PG,80424,20170630,0.027961988
PG,80424,20180630,0.102331619
PG,80424,20190630,0.09708414
PG,80424,20200630,0.138611973
PG,80424,20210630,0.198518494
PG,80424,20220630,0.070702552
PGR,80661,20141231,0
PGR,80661,20151231,0
PGR,80661,20161231,0
PGR,80661,20171231,0
PGR,80661,20181231,0
PGR,80661,20191231,0
PGR,80661,20201231,0
PGR,80661,20211231,0
PHM,822416,20141231,0.184165733
PHM,822416,20151231,0.158555128
PHM,822416,20161231,0.211978312
PHM,822416,20171231,0.251954993
PHM,822416,20181231,0.35808352
PHM,822416,20191231,0.308050171
PHM,822416,20201231,0.236939264
PHM,822416,20211231,0.346849512
PKI,31791,20141228,-0.00232202
PKI,31791,20160103,0.056767534
PKI,31791,20170101,0.086353923
PKI,31791,20171231,0.07350741
PKI,31791,20181230,0.083410454
PKI,31791,20191229,0.06779268
PKI,31791,20210103,0.039062919
PKI,31791,20220102,0.206174452
PLD,1045609,20141231,0.057290093
PLD,1045609,20151231,0.074586781
PLD,1045609,20161231,0.087190957
PLD,1045609,20171231,0.049570591
PLD,1045609,20181231,0.078301495
PLD,1045609,20191231,0
PLD,1045609,20201231,0.025604257
PLD,1045609,20211231,0.026046749
PM,1413329,20141231,-0.141380012
PM,1413329,20151231,-0.091745058
PM,1413329,20161231,-0.023736748
PM,1413329,20171231,-0.05333295
PM,1413329,20181231,0.048315788
PM,1413329,20191231,0.009067306
PM,1413329,20201231,-0.068453041
PM,1413329,20211231,0.141728459
PNC,713676,20141231,0.057692523
PNC,713676,20151231,0.082626386
PNC,713676,20161231,0.080284615
PNC,713676,20171231,0.126080257
PNC,713676,20181231,0.147486267
PNC,713676,20191231,0.202265616
PNC,713676,20201231,0.089096478
PNC,713676,20211231,0.14282968
PNR,77360,20141231,0.078642702
PNR,77360,20151231,-0.011777053
PNR,77360,20161231,0.003502408
PNR,77360,20171231,0.039820812
PNR,77360,20181231,0.148286587
PNR,77360,20191231,0.081865308
PNR,77360,20201231,-0.038913877
PNR,77360,20211231,0.125352143
PNW,7286,20141231,0.005082558
PNW,7286,20151231,0.016256113
PNW,7286,20161231,0.031234955
PNW,7286,20171231,0.022540076
PNW,7286,20181231,0.058278556
PNW,7286,20191231,0.196918186
PNW,7286,20201231,0.051466455
PNW,7286,20211231,0.071456328
PPG,79879,20141231,0.255373906
PPG,79879,20151231,0.377026261
PPG,79879,20161231,0.253146344
PPG,79879,20171231,0.36500429
PPG,79879,20181231,0.434116688
PPG,79879,20191231,-0.125154598
PPG,79879,20201231,0.218530244
PPG,79879,20211231,0.42493106
PPL,55387,20141231,0.012730902
PPL,55387,20151231,0.061255121
PPL,55387,20161231,0.023202412
PPL,55387,20171231,0.046608201
PPL,55387,20181231,0.046538218
PPL,55387,20191231,-0.001787185
PPL,55387,20201231,0.006515438
PPL,55387,20211231,0.041339088
PRGO,1585364,20150627,0.224054158
PRGO,1585364,20161231,0.010414121
PRGO,1585364,20171231,0.052822292
PRGO,1585364,20181231,0.065951218
PRGO,1585364,20191231,-0.007778719
PRGO,1585364,20201231,-0.026382209
PRGO,1585364,20211231,-0.008380892
PRU,1137774,20141231,0.043184929
PRU,1137774,20151231,0.057858134
PRU,1137774,20161231,0.053285912
PRU,1137774,20171231,0.103473156
PRU,1137774,20181231,0.116751255
PRU,1137774,20191231,0.068303055
PRU,1137774,20201231,-0.001700711
PRU,1137774,20211231,0.066193464
PSA,1393311,20141231,0.017772491
PSA,1393311,20151231,0.078298895
PSA,1393311,20161231,0.110543854
PSA,1393311,20171231,0.050224245
PSA,1393311,20181231,0.042345227
PSA,1393311,20191231,0.04655269
PSA,1393311,20201231,0.060893748
PSA,1393311,20211231,0.125987535
PSX,1534701,20141231,0.093715865
PSX,1534701,20151231,0.133303951
PSX,1534701,20161231,-0.005294803
PSX,1534701,20171231,0.069829637
PSX,1534701,20181231,0.185944667
PSX,1534701,20191231,0.127383797
PSX,1534701,20201231,-0.047076462
PSX,1534701,20211231,0.133734902
PVH,78239,20150201,0.066993597
PVH,78239,20160131,-0.049498033
PVH,78239,20170129,-0.103157263
PVH,78239,20180204,0.116628915
PVH,78239,20190203,0.077625041
PVH,78239,20200202,-0.012467369
PVH,78239,20210131,-0.082930891
PVH,78239,20220130,-0.068567309
PWR,1050915,20151231,-0.078595203
PWR,1050915,20161231,-0.008597601
PWR,1050915,20171231,-0.015332348
PWR,1050915,20181231,0.002362834
PWR,1050915,20191231,-0.135233811
PWR,1050915,20201231,-0.160757305
PWR,1050915,20211231,0.019292976
PX,884905,20141231,0.321203729
PX,884905,20151231,0.123463897
PX,884905,20161231,-0.090672883
PX,884905,20171231,0.080042605
PXD,1038357,20141231,-0.081583355
PXD,1038357,20151231,-0.148105015
PXD,1038357,20161231,-0.08216014
PXD,1038357,20171231,0.037839596
PXD,1038357,20181231,0.051025426
PXD,1038357,20191231,-0.033794467
PXD,1038357,20201231,-0.125545945
PXD,1038357,20211231,0.075264939
PYPL,1633917,20151231,0.113447766
PYPL,1633917,20161231,0.045868178
PYPL,1633917,20171231,0.019546159
PYPL,1633917,20181231,-0.013495044
PYPL,1633917,20191231,0.07141447
PYPL,1633917,20201231,-0.125997946
PYPL,1633917,20211231,-0.05848575
QCOM,804328,20150927,-0.099985599
QCOM,804328,20160925,-0.176335831
QCOM,804328,20170924,-0.018652524
QCOM,804328,20180930,-0.143630989
QCOM,804328,20190929,-0.189663088
QCOM,804328,20200927,-0.117588597
QCOM,804328,20210926,0.142425188
QRVO,1604778,20150328,0.080620737
QRVO,1604778,20160402,0.073559684
QRVO,1604778,20170401,0.007300917
QRVO,1604778,20180331,0.022686982
QRVO,1604778,20190330,0.03869719
QRVO,1604778,20200328,0.017158122
QRVO,1604778,20210403,0.06691585
QRVO,1604778,20220402,0.119754071
R,85961,20141231,0.260827256
R,85961,20151231,0.235109614
R,85961,20161231,0.153894997
R,85961,20171231,0.212898699
R,85961,20181231,0.185404117
R,85961,20191231,0.030511646
R,85961,20201231,-0.06218269
R,85961,20211231,0.053014875
RAI,1275283,20141231,-0.080332918
RAI,1275283,20151231,-0.048178764
RAI,1275283,20161231,-0.005085928
RCL,884887,20141231,0.104275924
RCL,884887,20151231,0.080191357
RCL,884887,20161231,0.063780161
RCL,884887,20171231,0.079454731
RCL,884887,20181231,0.044805833
RCL,884887,20191231,0.040839612
RCL,884887,20201231,-0.019244032
RCL,884887,20211231,0.07460573
REGN,872589,20141231,-0.01283078
REGN,872589,20151231,-0.011994657
REGN,872589,20161231,0.001265852
REGN,872589,20171231,-0.079279473
REGN,872589,20181231,-0.026573195
REGN,872589,20191231,0.019575879
REGN,872589,20201231,-0.029820535
REGN,872589,20211231,-0.032468303
RHI,315213,20141231,0.248183295
RHI,315213,20151231,0.380627023
RHI,315213,20161231,0.189104425
RHI,315213,20171231,0.096868621
RHI,315213,20181231,0.214915093
RHI,315213,20191231,0.165521286
RHI,315213,20201231,-0.144728614
RHI,315213,20211231,0.171013691
RHT,1087423,20150228,0.169197228
RHT,1087423,20160229,0.236978752
RHT,1087423,20170228,0.235947444
RHT,1087423,20180228,0.230105859
RHT,1087423,20190228,0.17679197
RIG,1451505,20141231,-0.056288602
RIG,1451505,20151231,-0.056332264
RIG,1451505,20161231,-0.093387811
RIG,1451505,20171231,-0.109972575
RIG,1451505,20181231,-0.039060353
RIG,1451505,20191231,-0.00903906
RIG,1451505,20201231,-0.075678145
RIG,1451505,20211231,0.030078371
RL,1037038,20150328,-0.039356162
RL,1037038,20160402,-0.126504265
RL,1037038,20170401,-0.10281624
RL,1037038,20180331,-0.047106502
RL,1037038,20190330,0.092868462
RL,1037038,20200328,-0.152055229
RL,1037038,20210327,-0.088834359
RL,1037038,20220402,0.060548212
ROP,882835,20141231,0.183674503
ROP,882835,20151231,0.04155943
ROP,882835,20161231,-0.015071741
ROP,882835,20171231,0.028328739
ROP,882835,20181231,0.177982496
ROP,882835,20191231,0.134786771
ROP,882835,20201231,-0.002875171
ROP,882835,20211231,0.07001449
ROST,745732,20150131,0.185746416
ROST,745732,20160130,0.150552941
ROST,745732,20170128,0.147824055
ROST,745732,20180203,0.176282766
ROST,745732,20190202,0.21005005
ROST,745732,20200201,0.040261322
ROST,745732,20210130,0.023757289
ROST,745732,20220129,0.072561101
RRC,315852,20141231,0.028751382
RRC,315852,20151231,0.025814494
RRC,315852,20161231,0.022743159
RRC,315852,20171231,0.079558861
RRC,315852,20181231,0.110143474
RRC,315852,20191231,0.11156026
RRC,315852,20201231,0.062792202
RRC,315852,20211231,0.084981583
RSG,1060391,20141231,0.078166639
RSG,1060391,20151231,-0.007661235
RSG,1060391,20161231,0.0116593
RSG,1060391,20171231,0.042777569
RSG,1060391,20181231,0.048620295
RSG,1060391,20191231,0.022652055
RSG,1060391,20201231,-0.025966106
RSG,1060391,20211231,-0.003472083
RTN,1047122,20141231,-0.086343515
RTN,1047122,20151231,0.044990337
RTN,1047122,20161231,0.06239401
RTN,1047122,20171231,0.081851241
RTN,1047122,20181231,0.097798332
RTN,1047122,20191231,0.107107926
SBUX,829224,20150927,0.399877508
SBUX,829224,20161002,0.367018985
SBUX,829224,20171001,0.181159179
SBUX,829224,20180930,0.13564848
SBUX,829224,20190929,0.103840964
SBUX,829224,20200927,0.009455175
SBUX,829224,20211003,0.193691577
SCG,91882,20141231,0.047489971
SCG,91882,20151231,0.025217377
SCG,91882,20161231,0.018894784
SCG,91882,20171231,-0.146547169
SCG,91882,20181231,-0.086817414
SCHW,316709,20141231,0.049250638
SCHW,316709,20151231,0.024191448
SCHW,316709,20171231,0.198796999
SCHW,316709,20181231,0.104086861
SCHW,316709,20191231,0.103123527
SCHW,316709,20201231,0.079144016
SCHW,316709,20211231,0.110699589
SE,1373835,20141231,0.097994728
SE,1373835,20151231,-0.063415984
SE,1373835,20161231,-0.034635514
SEE,1012100,20141231,0.104007257
SEE,1012100,20151231,0.172590221
SEE,1012100,20161231,0.114313853
SEE,1012100,20171231,0.083523539
SEE,1012100,20181231,0.103481779
SEE,1012100,20191231,0.132530917
SEE,1012100,20201231,0.081575878
SEE,1012100,20211231,0.09840517
SHW,89800,20141231,0
SHW,89800,20151231,0
SHW,89800,20161231,0
SHW,89800,20171231,0
SHW,89800,20181231,0
SHW,89800,20191231,0.093471631
SHW,89800,20201231,0.142576722
SHW,89800,20211231,0.153089632
SIG,832988,20150131,0.209157459
SIG,832988,20160130,0.274117526
SIG,832988,20170128,0.125597009
SIG,832988,20180203,-0.110156995
SIG,832988,20190202,-0.112808968
SIG,832988,20200201,-0.062219842
SIG,832988,20210130,0.014851064
SIG,832988,20220129,0.246684438
SJM,91419,20150430,0
SJM,91419,20160430,0
SJM,91419,20170430,0
SJM,91419,20180430,0
SJM,91419,20190430,0.06026629
SJM,91419,20200430,-0.067237167
SJM,91419,20210430,0.001971432
SJM,91419,20220430,-0.091958952
SLB,87347,20141231,0.392921624
SLB,87347,20151231,-0.089041568
SLB,87347,20161231,-0.067485436
SLB,87347,20171231,0.075219762
SLB,87347,20181231,0.113631248
SLB,87347,20191231,0.10761811
SLB,87347,20201231,0.032716942
SLB,87347,20211231,0.358451182
SLG,1040971,20141231,0.038326589
SLG,1040971,20151231,0.010846632
SLG,1040971,20161231,-0.006234712
SLG,1040971,20171231,-0.033478213
SLG,1040971,20181231,-0.050014885
SLG,1040971,20191231,-0.034872861
SLG,1040971,20201231,-0.058058724
SLG,1040971,20211231,-0.013906675
SNA,91440,20150103,0.401953296
SNA,91440,20160102,0.414911785
SNA,91440,20161231,0.380662979
SNA,91440,20171230,0.227283258
SNA,91440,20181229,0.25331286
SNA,91440,20191228,0.166441488
SNA,91440,20210102,0.079071017
SNA,91440,20220101,0.316539679
SO,3153,20141231,0
SO,3153,20151231,0
SO,3153,20161231,0
SO,3153,20171231,0
SO,3153,20181231,-0.047513535
SO,3153,20191231,0
SO,3153,20201231,0
SO,3153,20211231,0
SPG,1022344,20161231,0.066685291
SPG,1022344,20171231,0.05810859
SPG,1022344,20181231,0.115709218
SPG,1022344,20191231,0.094059807
SPG,1022344,20201231,-0.079612932
SPG,1022344,20211231,-0.029376719
SPG,1063761,20141231,0.135558621
SPG,1063761,20151231,0.102960451
SPGI,64040,20141231,0.340875701
SPGI,64040,20151231,0.269000199
SPGI,64040,20161231,0.209339012
SPGI,64040,20171231,0.227551023
SPGI,64040,20181231,0.18701938
SPGI,64040,20191231,0.290830342
SPGI,64040,20201231,0.256587829
SPGI,64040,20211231,0.233095697
SPLS,791519,20150131,0
SPLS,791519,20160130,0
SPLS,791519,20170128,0
SRCL,861878,20141231,0.068957382
SRCL,861878,20151231,0.00109634
SRCL,861878,20161231,-0.095144214
SRCL,861878,20171231,-0.005306103
SRCL,861878,20181231,-0.027913118
SRCL,861878,20191231,-0.016278429
SRCL,861878,20201231,0.003300158
SRCL,861878,20211231,0.105598252
SRE,86521,20141231,0
SRE,86521,20151231,0
SRE,86521,20161231,0
SRE,86521,20171231,-0.039004273
SRE,86521,20181231,0.021445609
SRE,86521,20191231,-0.049059679
SRE,86521,20201231,-0.114520664
SRE,86521,20211231,-0.031916653
STI,750556,20141231,0.146451652
STI,750556,20151231,0.11497926
STI,750556,20161231,0.215446594
STI,750556,20171231,0.140325827
STI,750556,20181231,0.148775402
STT,93751,20141231,0.034069539
STT,93751,20151231,0.02723195
STT,93751,20161231,-0.00639722
STT,93751,20171231,0.010288387
STT,93751,20181231,0.010082661
STT,93751,20191231,0.018867049
STT,93751,20201231,0.024108788
STT,93751,20211231,0.040701852
STX,1137789,20150703,0.104291543
STX,1137789,20160701,0.051035827
STX,1137789,20170630,0.065397291
STX,1137789,20180629,0.184373773
STX,1137789,20190628,0.076844415
STX,1137789,20200703,-0.042913477
STX,1137789,20210702,-0.044323777
STX,1137789,20220701,-0.053554121
STZ,16918,20150228,0.164022823
STZ,16918,20160229,0.234695399
STZ,16918,20170228,0.287182987
STZ,16918,20180228,0.292250639
STZ,16918,20190228,0.363015895
STZ,16918,20200229,0.170848648
STZ,16918,20210228,0.163804757
STZ,16918,20220228,0.107919165
SWK,93556,20150103,0.287927327
SWK,93556,20160102,0.30626873
SWK,93556,20161231,0.298197693
SWK,93556,20171230,0.312672514
SWK,93556,20181229,0.255122319
SWK,93556,20191228,0.243018936
SWK,93556,20210102,0.247033073
SWK,93556,20220101,0.188527
SWKS,4127,20151002,0.2112055
SWKS,4127,20160930,0.225750729
SWKS,4127,20170929,0.173653944
SWKS,4127,20180928,0.066880533
SWKS,4127,20190927,0.083611861
SWKS,4127,20201002,-0.090145546
SWKS,4127,20211001,-0.064036276
SWN,7332,20141231,0.137380969
SWN,7332,20151231,-0.032059926
SWN,7332,20161231,-0.120724579
SWN,7332,20180301,-0.064274992
SWN,7332,20181231,0.060482592
SWN,7332,20191231,-0.070724607
SWN,7332,20201231,-0.05720039
SWN,7332,20211231,0.104243902
SYF,1601712,20141231,0.171851524
SYF,1601712,20151231,0.141631848
SYF,1601712,20161231,0.179842381
SYF,1601712,20171231,0.130859372
SYF,1601712,20181231,0.173267248
SYF,1601712,20191231,0
SYF,1601712,20201231,0.022440988
SYF,1601712,20211231,0.140041056
SYK,310764,20141231,0.118600821
SYK,310764,20151231,0.173695205
SYK,310764,20161231,0.271077668
SYK,310764,20171231,0.228210822
SYK,310764,20181231,0.36468918
SYK,310764,20191231,0.296879493
SYK,310764,20201231,-0.208826224
SYK,310764,20211231,-0.01122138
SYMC,849399,20150403,0.015608756
SYMC,849399,20160401,-0.000214428
SYMC,849399,20170331,0.129133922
SYMC,849399,20180330,0.062126089
SYMC,849399,20190329,0.081138354
SYMC,849399,20200403,-0.077376103
SYMC,849399,20210402,-0.038196929
SYMC,849399,20220401,-0.079402057
SYY,96021,20150627,0.244047253
SYY,96021,20160702,0.319694943
SYY,96021,20170701,0.309888954
SYY,96021,20180630,0.318316942
SYY,96021,20190629,0.24185001
SYY,96021,20200627,0.056333365
SYY,96021,20210703,0.197910287
T,732717,20141231,0
T,732717,20151231,0
T,732717,20161231,0
T,732717,20171231,0
T,732717,20181231,0
T,732717,20191231,0.122702862
T,732717,20201231,-0.024786412
T,732717,20211231,0.036728393
TAP,24545,20141231,-0.047170796
TAP,24545,20151231,0.003942407
TAP,24545,20161231,0.061073864
TAP,24545,20171231,0.120727497
TAP,24545,20181231,0.039981049
TAP,24545,20191231,0.01001351
TAP,24545,20201231,-0.109208841
TAP,24545,20211231,-0.137093313
TDC,816761,20141231,-0.01235984
TDC,816761,20151231,-0.027917327
TDC,816761,20161231,0.146321564
TDC,816761,20171231,0.032614534
TDC,816761,20181231,0.167300286
TDC,816761,20191231,0.084911361
TDC,816761,20201231,0.148067456
TDC,816761,20211231,0.25727454
TDG,1260221,20150930,0.154187818
TDG,1260221,20160930,0.206087871
TDG,1260221,20170930,0.199214562
TDG,1260221,20180930,0.212175005
TDG,1260221,20190930,0.234917824
TDG,1260221,20200930,-0.044325174
TDG,1260221,20210930,-0.034981397
TEL,1385157,20150925,0.000729329
TEL,1385157,20160930,0.054819448
TEL,1385157,20170929,0.001838097
TEL,1385157,20180928,0.188022669
TEL,1385157,20190927,-0.146836598
TEL,1385157,20200925,-0.199232481
TEL,1385157,20210924,0.111013877
TGNA,39899,20141228,0.136880633
TGNA,39899,20151231,0.210713606
TGNA,39899,20161231,0.112844235
TGNA,39899,20171231,0.032057807
TGNA,39899,20181231,0.046309842
TGNA,39899,20191231,0.034279654
TGNA,39899,20201231,0.01368323
TGNA,39899,20211231,0.085699652
TGT,27419,20150131,0.100083855
TGT,27419,20160130,0.095320703
TGT,27419,20170128,0.139975471
TGT,27419,20180203,0.206418346
TGT,27419,20190202,0.087629283
TGT,27419,20200201,0.184072186
TGT,27419,20210130,0.25369077
TGT,27419,20220129,0.214391155
TIF,98246,20150131,0.394687781
TIF,98246,20160131,0.237594905
TIF,98246,20170131,0.065855946
TIF,98246,20180131,0.14214508
TIF,98246,20190131,0.245222913
TIF,98246,20200131,-0.044626397
TJX,109198,20150131,0.345145705
TJX,109198,20160130,0.343931445
TJX,109198,20170128,0.313250384
TJX,109198,20180203,0.331834177
TJX,109198,20190202,0.263310034
TJX,109198,20200201,0.067965751
TJX,109198,20210130,-0.13903781
TJX,109198,20220129,0.280789891
TMK,320335,20141231,0.091271055
TMK,320335,20151231,0.104832562
TMK,320335,20161231,0.203240832
TMK,320335,20171231,0.313777152
TMK,320335,20181231,0.218440828
TMK,320335,20191231,0.150019426
TMK,320335,20201231,0.192862459
TMK,320335,20211231,0.197166717
TMO,97745,20141231,0.178704736
TMO,97745,20151231,0.28460321
TMO,97745,20161231,0.205850681
TMO,97745,20171231,0.255385757
TMO,97745,20181231,0.266962208
TMO,97745,20191231,0.125393534
TMO,97745,20201231,0.187788235
TMO,97745,20211231,0.116284632
TRIP,1526520,20141231,0.100969482
TRIP,1526520,20151231,0.102076568
TRIP,1526520,20161231,0.030152786
TRIP,1526520,20171231,0.125745131
TRIP,1526520,20181231,0.100585399
TRIP,1526520,20191231,0.112083981
TRIP,1526520,20201231,-0.062647552
TRIP,1526520,20211231,0.167433513
TROW,1113169,20141231,0.251790364
TROW,1113169,20151231,0.113621237
TROW,1113169,20161231,0.209085
TROW,1113169,20171231,0.125808572
TROW,1113169,20181231,0.081962962
TROW,1113169,20191231,0.105415274
TROW,1113169,20201231,0.161344174
TROW,1113169,20211231,0.102039184
TRV,86312,20141231,0.129225597
TRV,86312,20151231,0.109344764
TRV,86312,20161231,0.111318264
TRV,86312,20171231,0.09628562
TRV,86312,20181231,0.139293957
TRV,86312,20191231,0.129205507
TRV,86312,20201231,0.007008056
TRV,86312,20211231,0.061449411
TSCO,916365,20150218,0.251663347
TSCO,916365,20151226,0.172594786
TSCO,916365,20161231,0.138673895
TSCO,916365,20171230,0.169591271
TSCO,916365,20181229,0.26112061
TSCO,916365,20191228,0.278479221
TSCO,916365,20201226,0.196323302
TSCO,916365,20211225,0.217362301
TSN,100493,20151003,0.063014775
TSN,100493,20161001,0.246655382
TSN,100493,20170930,0.251394774
TSN,100493,20180929,0.155903506
TSN,100493,20190928,0.143735576
TSN,100493,20201003,0.121330608
TSN,100493,20211002,0.140172924
TSO,50104,20141231,0.12550147
TSO,50104,20151231,0.232981409
TSO,50104,20161231,0.255332898
TSO,50104,20171231,0.213126625
TSS,721683,20141231,0
TSS,721683,20151231,0
